Temp,H,CO_2,Rsun,Tout,Hout,CO2out,Vwind,CO2dos,Lamp,LS,ES,WL,WW,Tp
21.55,77.612,1166,199.2,8.6,73.2,457.2,2.8,0,33.3,0,0,10.775,0,40.425
21.788,75.188,1261.5,257.6,8.9,70.6,458.4,4,46.7,33.3,0,0,10.9,0,40
21.587,74.438,1273.5,223.7,9.4,68.7,465.7,3.6,53.8,33.3,0,0,9.6,0.1,40
20.65,79.463,1184,152.6,9.4,66.7,482.2,3.5,0,33.3,0,0,6.3625,0,36.7
19.5,82.462,1094.5,45.3,9,69.6,492,2.9,0,50,0,0,5.025,0,38.075
18.7,78.35,1063.5,0.8,7.8,78.3,490.2,2.5,1015.3,66.7,0,0,15.575,0,38.15
17.262,83.862,1048,0.3,6.7,82.8,496.3,2,0,66.7,0,92,3.25,0,38.55
17.613,82.338,1066,0.4,6.7,82.8,501.8,3,1282.2,66.7,0,92,7.25,0,39.175
17.85,81.512,1054,0.4,6.3,85.2,537.2,3.7,0,33.3,0,92,10.85,0,37.9
17.825,79.788,1067.5,0.3,6.4,87.7,531.7,4.1,0,33.3,0,92,12.288,0,37.225
17.512,80.463,933.5,0.3,5.2,96.4,523.1,4.6,0,33.3,0,92,8.45,0,38.65
17.563,83.337,1071.5,0.4,5.7,95.2,515.2,4.8,0,33.3,0,92,8.6375,0,38.7
17.962,79.6,1158,0.3,5.9,94.2,521.3,5.4,0,75.025,0,28.9,17.762,0,39.725
17.6,78.563,1143.5,0.2,6.2,92.4,509.7,6.2,269,75.025,0,30,9.3875,0,36.75
17.538,78.688,1049.5,0.2,6.2,93,496.3,5.9,114.5,75.025,0,30,7.6375,0,36.8
17.675,78.875,1039.5,0.1,6.6,94.8,466.4,5.1,483.7,75.025,0,30,9.4875,0,36.9
17.762,79.25,1070,0.2,6.4,95.2,455.4,5.3,207.8,75.025,0,30,10.663,0,36.825
17.787,79.737,1147,0.1,5.9,97.6,468.8,4.5,6.7,75.025,0,30,5.7,0,36.975
18,80.5,1141.5,0.2,5.9,100,473.1,4.1,316.1,66.7,0,30,6.1375,0,38.3
18.425,80.1,1098.5,0.3,6.6,99.5,503.6,4.5,0,66.7,0,30,6.075,0,38.675
18.25,79.887,1190,0.3,6.5,98.9,493.8,3.8,0,33.3,0,30,7.9125,0,40.675
18.288,83.537,1102.5,0.4,7,95.2,490.8,4.2,107,66.7,0,0,4.0875,0,41.625
19.3,82.45,1172,35.7,8.4,89.7,501.2,4.4,0,66.7,0,0,6.5375,0,39.925
20.713,80.313,1184,124,8.4,87.9,484.1,5.5,0,66.7,0,0,9,0,39.925
21.313,80.05,1102.5,113.9,9.6,82.4,479.2,6.5,0,66.7,0,0,7.2625,0,41.875
21.387,75.625,1233,180.5,10,78.5,474.3,6.4,0,66.7,0,0,9.325,0,40.075
21.075,78.662,1233,103.5,9.5,80.3,472.5,6.4,0,66.7,0,0,5.875,0,40.075
20.45,78.925,1218.5,53.7,9.1,77.7,474.9,7.2,6.7,66.7,0,0,4.75,0,40.425
19.25,80.888,1100.5,21.6,8,82.2,464.5,8.3,0,66.7,0,0,2.975,0,39.575
17.838,80.863,1159.5,0.6,7.5,84,462.7,7.8,46.7,66.7,0,0,3.95,0,39.325
18.65,79.912,1188.5,0.3,7.2,86.4,471.9,7.8,167.8,58.35,0,92,12.35,0,37.925
18.513,77.425,1275.5,0.2,7.9,84.6,473.7,7.6,0,54.175,0,92,16.5,0,38.55
18.45,75.775,1060,0.4,8.1,82.6,476.7,7.5,693.2,66.7,0,92,16.5,0,37.3
18.663,79.413,1068,0.1,8.4,87.7,478.6,8.2,160.8,66.7,0,92,6.125,0,40.125
19.175,80.9,1033,0.3,8.7,93.6,478,8.4,214.4,66.7,0,92,6.1125,0,41.675
19.325,81.088,1118.5,0.4,9.7,92.2,496.3,6.8,641.3,66.7,0,92,9.925,0,41.625
18.125,77.587,1043.5,0.2,9.8,77.1,457.8,4.6,0,66.7,0,27.933,11.063,0,41
17.85,79.013,1102.5,0.3,9.2,71.8,470,3.6,214.5,54.175,0,30,14.9,0,37.975
17.8,76.925,1147.5,0.2,8.8,69.6,452.9,3.6,315.4,58.35,0,30,13.875,0,37.725
17.525,79.438,1129,0.2,8.2,68.6,446.8,3.3,0,66.7,0,30,7.0875,0,36.775
17.5,78.475,1078,0.3,7.6,72.6,472.5,2.7,207.6,62.525,0,30,7.425,0,36.675
17.813,78.075,1166,0.3,7.1,73.2,460.9,2.3,214.7,54.175,0,30,11.487,0,37.975
17.813,77.013,1110,0.3,7.8,77.5,463.3,2.4,323.6,66.7,0,30,10.813,0,38.125
18.038,78.013,1100.5,0.2,7.3,81.8,461.5,2.4,0,66.7,0,30,8.5125,0,38.05
17.3,80.8,1226.5,0.4,6.5,87.5,467,2.8,0,66.7,0,30,3.3125,0,47.475
17.975,82.2,1167.5,5.8,6.3,88.1,469.4,3.6,0,66.7,0,0,3.525,0,47.475
18.438,82.5,1194,94.8,7,83.8,456.6,4.3,0,33.3,0,0,2.275,0,46.025
20.387,80.625,1206.5,185.5,8.2,78.7,454.2,4.4,100.8,33.3,0,0,5.1625,0,42.625
21.587,78.15,1108,234.8,9.2,75.5,445,4.6,220.7,33.3,0,0,9.125,0,40.625
21.675,75.725,1086.5,242.5,10.3,72.4,461.5,5.1,46.7,33.3,0,0,10.888,0,40.175
20.75,75.212,1245,151.9,10.4,74.9,446.2,5,268,33.3,0,0,3.65,0,40.175
20.55,78.188,1171.5,72.8,10.3,76.1,476.1,4.4,0,66.7,0,0,6.7,0,40.175
19.563,80.963,1156,16.1,9.9,78.5,456,5,0,66.7,0,0,5.9375,0,41.45
18.075,80.788,1139,0.4,9.5,77.3,474.3,3.9,0,66.7,0,0,7.95,0,42.175
18.188,82.575,1208.5,0.3,9.1,77.3,473.7,3.7,0,66.7,0,92,12,0,43.375
17.95,80.85,1072,0.4,8.5,78.5,464.5,4.8,422.6,66.7,0,92,11.8,0,42.525
17.913,80.638,1216,0.3,7.9,81.6,465.7,5.5,6.8,66.7,0,92,11.237,0,42.275
17.925,80.438,1071.5,0.4,7,83.6,482.2,4.9,275.6,66.7,0,92,12.438,0,42.375
17.775,80.875,1212,0.3,6.8,84.8,498.1,5.7,271.4,66.7,0,92,10.188,0,42.475
17.738,81.075,1179.5,0.3,6.6,84.8,493.8,5.7,215.1,66.7,0,92,10.825,0,42.475
17.388,79.888,1112.5,0.3,6.3,87.1,504.8,5.6,382.2,66.7,0,35.8,10,0,42.5
16.95,82.15,1167.5,0.3,5.7,88.9,485.9,4.5,0,66.7,0,30,2.6375,0,43.425
17.15,82.35,1106.5,0.2,5.5,89.5,476.1,4.4,267.8,66.7,0,30,4.05,0,43.525
17.212,82.225,1171.5,0.3,6,90.7,467.6,5.4,0,66.7,0,30,3.8,0,43.125
17.225,82.875,1088.5,0.3,6.4,90.7,465.7,6.1,160.8,66.7,0,30,2.8875,0,43.275
17.462,82,1067.5,0.4,7.2,87.5,470.6,7.7,214.9,66.7,0,30,3.4625,0,43.025
17.275,82.838,1173,0.4,7.7,91.8,474.3,7,0,66.7,0,30,3.65,0,44.9
17.5,82.737,1084,0.5,8.9,94.4,457.8,7.8,314.3,66.7,0,30,3.0125,0,43.825
17.938,82.3,1212.5,0.3,9.5,92.5,470.6,6.8,221.1,66.7,0,30,5.4875,0,45.85
18.25,82.4,1159.5,0.5,10.2,89.5,479.2,7.2,114,66.7,0,0,4.3125,0,46
18.962,82.85,1153.5,8.6,10.2,90.1,476.7,7.1,0,66.7,0,0,4.2125,0,45.05
20.338,82.388,1137,72.3,10.5,90.1,484.1,7.3,322.6,66.7,0,0,6.3375,0,43.55
20.575,82.725,1170,22.7,11,90.3,491.4,6.1,47,66.7,0,0,3.4875,0,43.5
20.912,80.138,1145,63.4,11.8,87.9,483.5,6.5,377.2,66.7,0,0,4.95,0,41.35
20.375,82.625,1267.5,7,11.2,93.2,480.4,6,0,66.7,0,0,2.2625,0,41.825
19.363,85.088,1066,6.9,11.9,93.2,479.2,5.7,1232.8,66.7,0,0,2.2,0,43.875
19.675,84.288,966,10.6,11.6,93.6,487.1,4.3,0,33.3,0,0,9.5625,0,43.05
18.175,83.75,1049.5,0.4,10.6,93.4,470,1.7,0,41.65,0,0,13.463,0,43.2
18.938,85.4,1060,0.2,10.1,96.6,469.4,1.4,0,66.7,0,92,6.2125,0.1125,43.725
20.675,85.663,1324.5,0.5,9.4,98.5,462.7,1.4,0,66.7,0,92,6.2125,1.8125,43.05
20.975,86.475,1316,0.4,9.1,99.7,456,1.2,0,66.7,0,92,6.225,1.575,43.45
20.8,84.787,1126.5,0.4,8.9,99.7,449.9,1.2,214.7,66.7,0,92,5.8625,5.8625,42.75
20.7,84.9,1176,0.4,10.2,99.7,471.9,1.8,215.8,66.7,0,92,5.8375,1.9375,42.925
21.125,83.788,1108.5,0.2,9.2,99.7,467,2.2,321.5,66.7,0,92,5.8625,5.8625,42.225
19.725,82.025,1281,0.5,7.9,99.1,482.2,3.6,262.3,66.7,0,27.833,5.875,5.875,41.925
18.15,82.625,1257,0.4,7.4,97,452.9,4.1,53.6,66.7,0,30,4.15,4.15,42.875
17.775,83,1351,0.4,7,97.6,450.5,4.6,46.8,66.7,0,30,3.0875,3.0875,43.325
17.675,83.65,1235,0.5,6.4,97.3,456,3.6,161.1,66.7,0,30,3.075,3.075,43.45
17.8,83.3,1251,0.4,6.4,97.9,448.7,2.9,0,66.7,0,30,2.7625,2.7625,43.325
18.025,84.188,1289.5,0.1,6.3,89.9,451.1,3.1,0,66.7,0,30,5.0375,5.0375,43.45
18.337,83.238,1214,0.1,6.5,89.3,476.7,1.9,267.5,66.7,0,30,11.075,11.075,43.075
17.988,83.425,1233,0.2,6.6,94,447.4,2.1,0,66.7,0,30,3.425,3.425,43.95
18.275,83.25,1062,0.2,7.2,92.6,470,1.4,0,50,0,30,6.75,0.25,46.125
18.237,83.325,1169.5,0.2,6.1,95.2,460.9,1.1,221.9,66.7,0,0,2.275,0,46.325
19.4,82.35,1220.5,39.3,7.1,93.4,472.5,0.8,0,66.7,0,0,5.2,0,44.7
20.25,80,1392,94,7.1,83.8,460.3,1.4,429.7,66.7,0,0,6.7125,0,42.025
21.55,81.612,1267,90.2,9.7,79.9,473.7,3.5,0,66.7,0,0,2.1375,2.1375,42.275
22.688,72.162,1019,247.8,9.5,67.3,466.4,4.8,689.9,66.7,0,0,5.975,5.975,40.1
21.6,75.25,1133,173.2,9.8,72.4,454.8,5.3,0,66.7,0,0,9.2875,0,40.1
20.688,76.537,1086,108.3,8.9,64.9,444.4,4.5,321.4,66.7,0,0,6.15,0,40.1
19.05,80.338,1119,30.8,8.2,70.6,449.3,3.8,598.6,66.7,0,0,2.45,0,41.375
17.963,82.388,1162,0.4,7,78.3,442.6,2.7,0,66.7,0,0,6.6375,0,43.05
17.85,82.737,1121,0.2,6.9,78.9,464.5,2.8,0,66.7,0,92,6.8875,0,43.35
18.087,80.15,1179.5,0.2,6.9,78.3,452.3,3.2,0,66.7,0,92,13,0,42.35
17.725,79.962,1119,0.2,6.4,81,462.7,2.8,213.4,66.7,0,92,9.2625,0,42.025
17.925,80.012,1078,0.2,6.2,85.4,476.7,3.1,322.1,66.7,0,92,11.438,0,42.2
17.625,82.237,1027.5,0.2,6,86.1,462.7,3.9,745.5,66.7,0,92,8.65,0,43.3
17.563,79.45,1011,0.3,6.3,84,465.7,4.8,648.9,66.7,0,92,9.4125,0,42.275
17.575,79.887,1047.5,0.4,6,87.5,486.5,5.8,108.1,95.838,0,36.3,9.8625,0,42.225
17.337,79.475,1051.5,0.3,6,86.9,474.9,6,107.2,95.838,0,30,4.525,0,42.05
17.525,78.613,1033,0.3,6.4,85.6,468.2,6.8,483.8,95.838,0,30,6.55,0,41.75
17.6,79.013,1115,0.4,6.8,85,448.7,7.4,429.7,95.838,0,30,5.7375,0,41.775
17.688,78.662,1029,0.2,7.1,83.2,447.4,7.7,702.5,95.838,0,30,6.7875,0,41.725
17.4,79.287,1088.5,0.2,7,86.5,469.4,8.6,376.6,95.838,0,30,3.1125,0,42.075
18.35,79.125,1100.5,0.4,6.4,91.7,479.2,8.6,221.2,95.838,0,30,2.9375,0,39
18.662,79.55,1104,0.4,6.6,92.8,483.5,9.2,0,95.838,0,30,2.925,0,39.6
18.813,79.1,1122.5,0.5,7,94.2,480.4,9.3,0,95.838,0,30,2.875,0,41.85
18.887,78.875,1153,0.2,7.3,95.8,480.4,9.3,0,95.838,0,0,2.8375,0,39.6
19.825,79.587,1068,0.9,8.1,97,483.5,7.8,329.3,95.838,0,0,8.625,0,39.25
20.05,81.063,1137.5,5.5,8.9,97.3,510.9,6.5,0,95.838,0,0,2.7125,0,42.75
20.8,81.425,1198.5,19.7,8.9,93,471.9,5.6,0,95.838,0,0,2.5375,0,42.475
21.813,79.537,1094.5,76.8,10.3,83.2,476.7,4.3,161,95.838,0,0,13.038,0,40.9
22.163,77.112,1082.5,88.4,10.8,77.1,478,5.4,0,95.838,0,0,15.538,15.538,40.225
22.888,78.263,1035.5,64.1,10.6,72.4,473.7,6.8,639.5,95.838,0,0,3.0375,3.0375,40.225
20.825,79.35,1177.5,27.2,10,70.8,466.4,6.2,0,95.838,0,0,2.0625,0,40.225
19.3,77.388,1102.5,0.4,9.6,70.6,460.3,4.9,842.1,95.838,0,0,12.838,12.838,40.225
19.1,80.375,1106,0.1,9.9,66.5,460.9,5.1,222,66.7,0,92,20.663,20.663,41.475
18.363,78.775,1048,0.2,9.5,69.8,449.3,4,538.2,66.7,0,92,18.3,0,41.075
18.113,78.95,1045.5,0.2,9.5,69.4,457.2,4.6,261.7,66.7,0,92,16.3,0,41.525
18.012,78.725,1061.5,0.2,9.5,69,461.5,4.2,639.3,66.7,0,92,16.5,0,41.55
17.85,78.15,1008.5,0.3,9.1,65.3,459,4.3,322.3,66.7,0,92,13.175,0,41.45
17.825,77.375,1027.5,0.2,9.2,71,470.6,4.3,748.4,66.7,0,92,14.1,0,40.9
18.025,78.2,1017,0.2,9.1,68.2,457.2,4.9,585,95.838,0,28.1,18.325,0,39.325
18.287,74.462,1000.5,0.3,9.2,68.8,448.7,4,703.6,95.838,0,30,22.188,0,36.35
18.275,75.188,976,0.4,9.2,76.5,460.9,4.4,706.7,95.838,0,30,20.875,0,36.45
17.95,75.513,1043.5,0.2,9.1,67.5,458.4,5.9,691.4,95.838,0,30,13.963,0,35.15
18.012,74.487,1021,0.2,9.2,68.8,439.5,5.4,705.9,95.838,0,30,13.413,0,35.225
18.1,74.425,1013,0.2,9.1,71.2,433.9,5.4,527.1,95.838,0,30,14.575,0,35.2
18.925,76.388,1074,0.2,9.3,67.1,439.5,5.9,802.2,95.838,0,30,14.063,0,37.925
18.75,77.575,1066,0.2,9,69.6,446.2,5.8,321.3,95.838,0,30,2.5,0,41.225
18.625,76.35,1157.5,0.3,8.8,70.2,445,5.6,46.9,95.838,0,30,12.962,12.962,40.425
19.65,80.087,1167.5,0.1,8.7,71,443.8,5.2,0,95.838,0,0,19.55,19.55,44.55
19.625,77.225,1124.5,25.7,8.9,69.6,447.4,5.2,324.9,95.838,0,0,8.025,3.0875,42.225
20.4,78.763,1165.5,51.6,8.9,69.6,451.7,5.1,0,95.838,0,0,8.3375,3.0875,41.75
21,77.7,1074,59.7,8.9,69.6,449.3,5.4,381.1,95.838,0,0,5.6875,3.0875,40.975
21.413,78.263,1080,56.5,9.1,70.2,454.8,4.6,482.4,95.838,0,0,8.225,1.575,40.275
21.263,77.137,1157.5,60,9.3,71.6,461.5,4.9,106.9,95.838,0,0,7.725,1.575,40.125
20.887,76.85,1186,48.5,9.1,71.6,458.4,4.9,168.4,95.838,0,0,7.4375,1.575,40.125
19.725,77.325,1121,1.8,9,71,445,4.7,703,95.838,0,0,8.8875,1.575,40
18.488,76.725,1132.5,0.2,8.9,74.1,438.9,4.6,321.9,95.838,0,0,16.038,1.575,40.3
18.238,78.487,1137,0.2,8.8,74.6,443.2,4,0,66.7,0,92,13.138,1.575,41.225
18.313,79.513,1003.5,0.2,8.6,76.5,444.4,3.5,914.9,66.7,0,92,18.262,1.575,41.45
18.012,78.3,1043,0.5,8.3,76.7,455.4,3.1,850.8,66.7,0,92,14.013,1.575,41.25
17.938,77.875,1025,0.2,7.9,78.5,457.2,3.7,866.8,66.7,0,92,13.337,1.575,41.375
18.675,79.95,1037.5,0.2,8.5,73.4,451.7,3.8,161.1,66.7,0,92,23.55,1.575,41.775
18.688,78.95,1001.5,0.2,6.9,83.8,445,4.2,705.7,66.7,0,92,13.487,13.487,41.425
17.95,77.85,1005,0.1,7.5,73,444.4,5.2,430.8,95.838,0,28.5,18.95,18.95,41.65
18.225,78.6,1129,0.2,7.2,71.6,449.3,6.5,208.8,95.838,0,30,2.275,2.275,41.175
17.763,75.75,935.5,0.2,6.8,68.1,446.2,7.1,755.5,95.838,0,30,2.5625,2.5625,37.825
18.575,78.375,1098,0.2,6.5,64.9,458.4,7.8,0,95.838,0,30,2.1625,2.1625,39.875
17.9,77.65,1143,0.3,6.2,64.3,475.5,7.2,208.3,95.838,0,30,2.1625,0,36.45
18.613,78.638,1105,0.2,6,66.3,456.6,7,161,95.838,0,30,3,3,38.7
18.337,77.913,1090.5,0.2,5.7,66.3,464.5,7,0,95.838,0,30,2.0125,2.0125,40.875
18.238,80.15,1123,0.2,5.8,66.7,468.2,7.8,160.5,95.838,0,30,2,2,42.575
18.075,79.1,1202,0.2,5.9,66.7,448.7,6.8,107.4,95.838,0,30,2.1,2.1,44.575
18.65,80.575,1118.5,6.2,5.9,68.1,449.9,5.8,320.1,95.838,0,0,2.125,2.125,44.975
19.725,78.275,1192,81.3,6.4,68.7,450.5,5.8,0,95.838,0,0,7.8625,0,43.025
19.85,76.038,1198.5,92,6.6,65.3,450.5,6.4,0,95.838,0,0,3.2,0,40.95
20.863,75.762,1290,122.4,6.8,64.3,448.7,7.4,0,95.838,0,0,2.8,0,40.25
21.275,78.013,1159.5,201.7,7,64.5,456.6,7.6,0,66.7,0,0,2.8375,0,40.6
20.325,78.175,1165,109.5,6.7,62.4,444.4,8.2,0,66.7,0,0,2.3375,0,40.325
18.262,78.6,1114.5,49.7,5.7,75.3,448.7,7.5,321.6,66.7,0,0,1.975,1.975,47.625
19.375,80.112,1155.5,16.8,6.7,62.3,452.9,7.2,0,100,0,0,1.975,1.975,41.325
17.375,78.85,1244.5,0.2,5.1,80.1,449.3,7.2,0,100,0,0,2.1625,2.1625,44.025
18.35,81.912,1108,0.3,6.4,66.9,446.8,6.1,0,66.7,0,92,2.1625,2.1625,42.55
18.163,81.662,1135,0.1,6.3,65.5,451.1,6.5,0,66.7,0,92,2.0375,2.0375,42.65
18.337,81.537,1033.5,0.3,6.4,62.9,457.2,6.5,367.9,66.7,0,92,2.0375,2.0375,42.6
17.675,79.5,1086.5,0.3,6.4,63.7,456,5.6,375.3,66.7,0,92,2.45,0,42
18.063,81.05,1214.5,0.2,6.4,61.9,467.6,5.5,0,66.7,0,92,3.45,0,42.425
17.7,79.8,1033.5,0.2,6.3,63.1,451.1,5.4,260.7,66.7,0,92,4.525,0,42.25
17.388,79.437,998.5,0.1,6.2,63.7,465.7,5.5,708.4,100,0,28.533,2.8875,0,42.45
17.225,79.25,1127,0.2,5.6,70.6,452.3,5.4,315.9,100,0,30,2.225,0,42.225
17.462,78.438,1021,0.1,5.7,69.2,459,4.7,697.4,100,0,30,2.675,0,41.825
17.4,79.475,1104.5,0.1,6,68.6,455.4,5.4,47.2,100,0,30,4.2375,0,41.85
17.6,78.412,1043.5,0.2,5.8,68.3,465.7,5.4,270.1,100,0,30,6.9875,0,41.85
17.538,78.862,1043,0.1,5.9,67.8,452.9,5.2,160.7,100,0,30,4.8125,0,41.7
17.762,79.6,1054,0.4,6,67.1,452.9,5,757.4,100,0,30,4.3875,0,42.25
18.012,80.3,1029.5,0.1,6.2,67.5,466.4,5.3,805.6,100,0,30,9.2125,0,42.7
17.95,80.2,1066,0.2,6,69.6,461.5,5.6,327.6,100,0,30,5.5875,0,45.15
18.313,80.462,1183.5,0.2,6.1,71.4,452.3,4.9,0,100,0,0,4.525,0,45.325
19.587,78.288,1064,83.9,6.6,69.4,457.2,5.6,53.6,100,0,0,7.4375,0,42.8
20.15,75.825,1293.5,187.2,7,68.4,457.2,6.8,0,66.7,0,0,2.4,0,41.225
21.313,72.1,1003,224.8,7.1,67.5,466.4,7.4,1344.5,66.7,0,0,7.7375,0,40
21.163,76.125,1109,194.8,7.1,69,465.7,7.4,0,66.7,0,0,5.025,0,40
20.6,78.438,1136.5,79.6,6.5,72.6,456.6,7.6,575.3,100,0,0,1.9875,1.9875,40.25
19.863,78.588,1225,45.4,6.4,73.2,456,7,213.2,100,0,0,2.0875,2.0875,40.125
18.938,79.375,1208.5,9.2,6.2,74.1,462.7,6,0,100,0,0,2.0875,2.0875,41.325
18.687,79.787,1161.5,0.3,6.3,68.9,457.2,5.6,0,100,0,0,2.4625,2.4625,41.45
18.712,81.55,1170,0.2,6.1,67.1,464.5,4.6,0,66.7,0,92,5.3375,5.3375,42.35
17.863,82.188,1084,0.1,6.1,65.9,460.3,4.3,379.7,66.7,0,92,2.1375,2.1375,43.15
18.075,80.5,1076.5,0.2,5.8,66.5,468.2,3.1,322.6,66.7,0,92,13.875,0,42.3
17.887,79.737,1068,0.3,5.7,72,455.4,2.7,367.9,66.7,0,92,11.438,0,42.15
17.9,80.912,1141,0.2,4.8,82.2,456,3.1,167.5,66.7,0,92,2.575,0,42.575
18.512,81.638,1043.5,0.2,4.9,90.1,463.3,3.4,582.9,66.7,0,92,13.912,0,42.425
17.988,80.825,1054,0.1,4.7,90.5,467.6,5,160.7,100,0,29.067,18.662,0,42.725
17.563,79.075,1031.5,0.3,4.5,91.7,466.4,4.7,322.2,100,0,30,9.475,0,41.9
17.45,79.913,1033.5,0.2,4.5,93,454.2,4.5,206.5,100,0,30,5.9375,0,42.05
17.712,79.15,1102.5,0.3,5.6,93.4,449.9,4.2,534.3,100,0,30,8.0625,0,41.75
17.763,79.113,1098.5,0.3,5.9,92.1,456.6,4.1,371.9,100,0,30,8.9875,0,41.85
18.238,81.175,1078.5,0.2,5.8,95.4,458.4,5.1,315,100,0,30,3.1375,0,42.35
18.138,80.25,1131,0.4,6.5,94.8,460.9,5.3,491.5,100,0,30,2.975,0,41.925
17.713,77.812,956,0.2,7.3,94.4,458.4,5.9,752.9,100,0,30,2.0875,0,42.225
18.425,80.888,1208.5,0.2,6.4,89.5,469.4,7.4,367.9,100,0,30,2.175,0,45.125
17.825,83.2,1074,0.3,8.2,77.9,471.9,7.9,113.5,66.7,0,0,2.1625,0,50.775
20.563,80.738,1124.5,30.6,8.5,71,471.9,8.4,0,100,0,0,1.975,1.975,43.4
21.787,79.45,1157.5,79.4,8.3,66.7,478.6,9,0,100,0,0,1.975,1.975,41.2
22.45,77.375,1062,131.3,8.2,62.7,474.3,9.9,315.7,66.7,0,0,2.025,2.025,40.225
22.175,78.338,1214.5,134.1,8.3,61.4,467.6,10.7,0,66.7,0,0,2.05,2.05,40.125
21.813,79.2,1102.5,84.8,8.3,60.8,457.8,10.7,0,100,0,0,2.05,2.05,40.125
21.063,78.925,1178,21,8.3,60.8,468.2,10.5,373.4,66.7,0,0,2.0375,2.0375,40.125
20.275,78.675,1206,8.1,8.1,59.2,471.9,11.9,214.6,100,0,0,2.25,2.25,40.375
19.563,78.4,1086,0.2,8,58.8,470,11.1,0,100,0,0,2.05,2.05,40.525
19.1,80.325,1053.5,0.2,8,59.2,460.9,11.9,430.5,100,0,92,2.05,2.05,41.4
19.45,81.013,1137.5,0.2,8.1,59.2,461.5,11.7,100.7,100,0,92,2.05,2.0375,41.675
19.387,81.287,1112.5,0.2,7.9,60.6,458.4,11.5,207.5,100,0,92,2.05,2.0375,41.85
19.637,81.25,1145,0.2,7.9,61.4,470,11,0,100,0,92,2.05,2.05,41.7
19.563,81.138,1153,0.2,7.7,62.3,466.4,10.7,161,100,0,92,2.0375,2.0375,41.725
18.4,78.75,1088,0.2,7.7,61.2,457.2,11.6,536.4,66.7,0,92,3.9625,3.9625,41.6
19.338,80.5,1109,0.3,7.7,63.9,449.3,10.3,0,100,0,37.1,3.975,3.975,41.825
18.925,79.163,1133,0.2,7.3,67.1,449.3,9.2,161.3,100,0,30,2.05,2.05,41.375
18.9,79.55,1149,0.2,7.5,64.9,452.3,8.5,154.6,100,0,30,2.05,2.05,41.4
18.862,79.838,1220.5,0.1,7,69.2,451.1,7.4,214.1,100,0,30,2.075,2.0875,41.4
18.65,80.088,1157.5,0.2,6.9,69,445.6,6.2,221.4,100,0,30,2.4875,2.4875,41.675
19.063,80.337,1098.5,0.2,7,70,460.9,4.7,323,100,0,30,10.138,10.138,41.7
18.512,79.575,1060,0.3,6.6,72,450.5,3.3,167.2,100,0,30,14.775,14.775,41.675
17.887,79.45,1118.5,0.2,5.4,77.1,456.6,1.9,0,100,0,30,6.8375,0,42.55
18.45,79.475,1161.5,0.4,5.9,77.1,445,2,275,100,0,30,5.125,0,44.575
19.287,80.525,1178,0.3,5.4,82.8,461.5,4.2,0,100,0,0,2.1375,0,47.25
20.775,80.988,1101,40.3,5.3,82.4,456,5,269,100,0,0,2.625,0,44.975
21.088,80.075,1096.5,53.5,5.9,80.6,457.2,5.3,0,100,0,0,2.1375,0,42.875
20.725,80.1,1112.5,32.9,5.8,89.7,456,6.5,377.8,100,0,0,2.125,0,45.075
20.6,79.55,1059.5,24.6,6.6,86.9,456,8,912.6,100,0,0,3.2125,0,44.05
21.288,79.112,1114.5,40.4,7.7,84.4,457.2,7.5,329.8,100,0,0,5.125,0,38.875
21.425,77.05,1027.5,19,8.9,81.8,463.9,8.6,917.5,100,0,0,3.6375,0,38.3
20.288,76.925,1155.5,0.4,9.4,82.2,454.8,8.8,331.6,100,0,0,5.1125,0,43.15
18.813,77.5,1080.5,0.2,9.3,86.4,463.3,8.6,591.4,100,0,0,11.525,0,44.275
18.35,83.837,1145.5,0.3,9.4,88.1,469.4,9.7,0,66.7,0,92,11.275,2.0125,46.6
18.712,85.975,1019,0.2,9.5,90.5,463.3,9.7,1127.8,66.7,0,92,2.9625,0,46.675
19.862,84.025,968,0.3,10.1,88.9,467.6,9.3,168.3,66.7,0,92,41.962,8.325,45.875
20.162,84.625,1086.5,0.2,9.9,91.3,478,10.4,214.3,66.7,0,92,1.9125,0,45.3
21.275,83.425,1198,0.3,9.8,93.8,484.1,10.1,0,66.7,0,92,19.45,6.65,44.6
19.988,82.775,1137.5,0.3,7.9,96.6,499.9,11.1,0,66.7,0,92,3.8,0,44.75
19.337,83.688,1055.5,0.3,7.8,97,484.7,7.2,0,100,0,27.833,2.1625,0,46.625
17.875,77.75,954,0.3,8.9,68.4,498.1,7.4,807.1,100,0,30,2.3,0,44.825
17.3,80.438,1037,0.1,8.5,64.9,480.4,8.1,370.6,66.7,0,30,2.2,0,47
18.6,81.837,1208.5,0.2,7.8,60.4,464.5,7.9,214.2,100,0,30,2.1625,0,47.1
18.25,79.8,1006.5,0.1,7.3,59.2,468.8,7.1,107.6,75.025,0,30,2.2,0,46.175
18.713,81.55,1139.5,0.2,7.1,59.8,464.5,8.3,167,100,0,30,3.7375,0,46.575
18.662,79.45,1125,0.1,6.9,59.4,443.8,8.8,275.2,100,0,30,2.1875,0,45.575
19.188,79.913,1163.5,0.2,6.6,61.4,457.2,8.1,0,100,0,50,3,0,48.05
19.038,79.725,1149.5,0.2,6.6,61.4,465.7,8.5,275.9,100,0,50,2.175,0,48.025
19.088,80.4,1131,1.5,6.5,63,459,7.9,0,100,0,0,2.1875,0,49.725
19.688,80.3,1184,28.5,7.2,68.9,449.9,7,0,66.7,0,0,1.975,1.975,48.55
